,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
2_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.258247,-0.265117,0.035141,0.0420873,0.0843014,0.558025,0.261468,0.122149,0.0828179,0.0130519,0.0199968,-0.0106544,0.316314,-0.0781817,0.103519,-0.145369,-0.203855,-0.143612,0.235575,-0.113179,0.197404,0.0054915,0.433429,-0.0846962,-0.190191,-0.0781632,0.269136,-0.141881,-0.171761,0.589588,0.0207318,-0.129333,-0.384371,0.0644612,-0.0828094,-0.246736,0.288096,0.00897885,0.165549,0.0962755,-0.232781,0.169337,0.454862,0.38591,0.0399275,-0.371455,-0.0205873,0.0718887,-0.186243,0.0109228,0.11841,0.0488571,-0.0672717,-0.0153463,-0.0223302,0.128397,-0.117916,-0.0257551,-0.185144,0.0545106,0.427734,-0.53497,0.112845,0.215683,0.235032,0.157341,0.0901182,0.00794277,0.10163,0.0477654,0.216676,-0.0911489,-0.258564,-0.00701294,-0.0152286,-0.049054,0.147256,0.227244,0.0530224,-0.12111,0.437679,0.117674,-0.252032,0.0866171,0.241545,-0.263449,0.0747818,0.247937,-0.137358,-0.224346,0.107843,0.128478,0.160182,-0.065259,-0.298191,-0.19776,0.0823334,-0.246934,0.0166064,-0.195506
2_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.163895,0.151952,0.0241781,0.29034,-0.0542368,-0.00521862,-0.0167127,0.4386,-0.0600891,0.354543,0.297367,0.228791,0.23465,0.467098,0.194641,-0.10417,0.0592122,0.0611602,-0.00800104,-0.0563747,0.148637,0.0690692,-0.0849214,0.521547,0.121167,0.338717,0.141905,0.151178,0.203849,0.00535916,0.671428,0.145053,0.25467,0.123227,0.190033,0.1436,0.216709,0.160389,0.501176,0.155947,0.172188,0.0304845,0.200489,0.117592,-0.00488316,0.193418,0.096448,0.400856,0.210962,0.203046,0.0732992,0.197319,0.118668,-0.112823,0.210755,0.271078,0.111036,0.248367,0.442202,0.535461,0.363146,0.384883,0.532615,0.131714,0.250865,0.122649,-0.0837146,0.262788,0.260254,0.123018,-0.20622,0.0761141,0.179726,0.128642,0.194028,-0.121013,0.396878,-0.0887055,-0.225405,0.0858157,0.0922027,-0.117408,0.506255,-0.0250635,0.164671,-0.132573,0.171422,0.227785,0.295171,0.0916093,-0.0586373,-0.101595,0.390979,0.186877,0.331056,0.553081,-0.00872023,0.22224,0.411966,0.115751
2_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0122833,-0.278443,-0.0482971,0.144507,0.0466365,0.222003,0.0184208,-0.352093,0.0242315,0.16032,0.507314,0.0352759,0.335867,0.151644,-0.0573057,0.0671526,0.18426,-0.175079,-0.0149433,-0.0441058,-0.0856866,-0.0767141,0.219472,-0.078392,-0.0029364,0.0269768,-0.01786,0.311195,-0.204543,0.6043,0.0307998,-0.0802941,0.0173996,0.0179851,0.30304,0.114768,0.176539,-0.28853,0.0108878,0.0845879,0.299287,-0.367476,0.256852,0.118784,0.0425217,0.0839706,-0.0714129,0.0927803,0.212632,-0.116258,0.316625,0.383332,0.142589,0.252264,0.127941,0.278793,0.237622,0.283461,-0.0832251,0.105973,0.335205,0.0256849,-0.0664712,-0.185841,0.239141,0.442693,0.0160876,0.336542,-0.0816267,-0.0944054,0.303607,0.0940262,-0.0435907,-0.0963381,0.0560667,-0.0465911,0.131586,-0.125285,-0.0936554,0.232483,0.254768,0.128373,0.20259,0.085033,-0.244479,-0.0333917,0.292423,0.294787,0.151717,-0.15711,0.0527717,0.0443956,0.00994237,0.0958805,0.0875788,-0.0143888,-0.0215383,0.0565263,-0.294211,0.322122
2_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.325804,0.174014,0.224357,0.157347,0.091096,-0.00140948,0.3947,0.241485,0.306845,0.234335,-0.0223561,0.53683,0.0393589,-0.132365,0.213148,0.0281796,0.0525866,0.0561373,0.449164,-0.0267347,0.457258,0.336209,0.427939,0.171971,0.405999,0.195393,0.0965572,0.560829,-0.162474,0.0889632,-0.0684403,-0.0673547,-0.0133849,0.489043,0.032747,-0.0240467,0.19412,-0.14476,0.247669,0.224049,0.183529,0.523227,0.185088,0.443485,-0.224004,0.073315,0.00319435,0.266256,0.160006,-0.0558546,0.209793,0.00891994,0.485563,0.51879,0.0415808,0.0415182,0.169575,0.166531,0.413234,0.372244,0.0769487,0.33177,0.179821,0.0620636,0.494019,0.0181718,0.07685,0.0393211,0.160749,0.290534,0.0375977,0.108638,-0.0728002,-0.0157401,-0.0565436,0.167129,0.289343,0.322189,0.653736,0.0689769,0.465642,0.333621,0.194025,0.0417811,0.222503,0.118556,0.128223,-0.0291256,0.28505,-0.00835605,0.584375,-0.0119052,0.339479,0.224114,-0.143746,0.0466695,0.413226,0.588518,0.178699,0.328462
2_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.13179,0.325493,0.187546,0.230683,-0.231347,-0.101105,0.0648897,0.0710922,-0.101852,-0.0435071,0.210169,-0.00114395,0.111391,0.0647084,-0.00106094,-0.0617314,-0.133456,0.328803,0.237245,-0.0417675,-0.00499563,-0.302445,0.180227,0.219213,0.0443518,-0.38295,0.027265,-0.0364446,0.06729,-0.00466807,-0.226404,-0.0566478,-0.113333,0.111018,0.355235,0.240089,0.0379327,-0.00447999,0.0705885,-0.0755311,0.225604,0.155446,-0.144689,0.165633,0.259721,-0.115556,-0.0493742,0.163712,-0.126367,-0.0787867,-0.0922204,0.30329,0.0767562,0.202084,0.0900288,0.0924463,-0.182112,-0.134273,0.20303,-0.225365,-0.322651,-0.154185,-0.047768,0.0688745,-0.257835,0.113999,0.0508912,-0.0406975,0.0420364,-0.038652,0.0396064,0.396819,0.298236,-0.000821867,-0.0284006,-0.0470253,-0.0220781,0.199317,-0.083183,0.221598,0.0375823,0.158528,-0.0867555,0.105098,0.164659,0.0471563,-0.233429,0.435904,0.141047,-0.0993461,-0.41742,0.346102,0.225615,-0.279474,-0.087977,0.313337,0.129888,0.0280143,-0.0361761,0.0104474
3_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.198559,0.120559,-0.207847,0.462006,0.201546,-0.034907,0.165346,0.290934,0.395564,0.261369,0.426282,0.535354,0.0282012,0.0186727,0.153118,0.229101,0.0969282,-0.197817,0.1738,0.206329,0.178044,0.0230935,0.0243421,0.250562,0.128345,0.106305,0.152183,0.0376547,0.309902,0.312513,0.474682,0.204904,-0.0659867,-0.210132,0.23944,0.158752,0.26055,0.345692,0.705611,0.278471,0.265219,-0.00231323,0.238818,0.425757,0.310089,0.24209,0.384906,0.432879,0.203867,0.0863659,0.0741411,-0.0615994,-0.0918195,0.303152,0.221105,0.040165,0.0824473,-0.00806332,-0.166227,-0.166122,-0.203259,-0.0704925,-0.240206,0.174545,0.33886,-0.00741512,-0.0366535,0.315455,-0.0880997,0.221613,0.059824,0.234066,0.243797,0.526847,-0.0312535,0.0965368,0.0928002,0.264406,0.651154,0.438178,-0.14061,0.315794,0.270667,0.136993,0.148408,-0.0515544,0.110249,-0.0601244,0.166322,0.247027,0.0852415,-0.00256396,0.0915125,0.337554,0.251149,0.138739,0.0446134,0.114371,0.0525343,0.604925
3_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.205652,-0.173463,0.386246,0.0254969,0.15688,0.33892,0.0531248,-0.139511,0.352583,-0.00938251,-0.042651,-0.313625,0.369804,-0.34543,-0.221048,0.0130311,0.185725,-0.225439,0.28194,-0.285274,0.197882,0.0168404,-0.235563,0.0608193,-0.0423273,0.0953781,0.358144,-0.161395,-0.0770482,0.180551,0.380976,-0.328788,0.157781,0.26366,0.0727156,-0.00669589,-0.0684285,0.126938,0.062144,0.475321,0.0261739,0.154765,0.273854,0.127454,0.211352,0.0278511,0.0903723,0.232677,0.194226,-0.287519,0.0350651,0.0506772,0.351518,0.166104,0.132499,0.109394,-0.0140849,0.119902,-0.129024,0.0995929,0.00357318,0.409595,0.401576,0.0328463,-0.0746562,0.293929,-0.000627931,0.242868,0.0332795,-0.151695,-0.0109892,-0.169033,0.158104,0.133411,0.246792,-0.129666,0.296525,-0.0505523,-0.200211,0.00919636,0.0553734,-0.193166,-0.139147,-0.0247883,-0.100307,-0.0835527,-0.151794,-0.148664,0.0753509,-0.113446,0.189858,0.0322039,-0.0200065,0.597088,0.101348,0.139533,-0.111548,0.178955,0.293035,-0.0571824
3_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.113437,-0.184159,0.347487,0.438728,-0.11894,0.230356,0.245326,0.238314,0.424331,0.0566024,0.0439036,-0.139417,0.237191,0.0257468,-0.0679276,0.245541,0.0953167,0.310188,0.0486305,0.0147344,0.0125742,-0.0985186,0.0038311,0.0480124,0.255534,-0.328606,-0.0187344,0.0121592,0.0943088,0.152489,0.0542729,-0.153823,0.109993,0.132374,-0.0392366,0.0524957,-0.0897259,0.0152637,0.114808,0.440977,0.00941132,0.0153255,-0.003585,0.089193,0.127992,0.427247,-0.0774022,0.0462074,0.396965,0.446542,-0.295502,0.00148346,0.137057,0.263042,0.263476,0.229591,0.0643127,0.239144,-0.103204,-0.206995,-0.0445955,-0.164169,0.291431,0.23195,-0.154986,0.0293658,0.363442,0.095004,0.163008,0.211414,0.181514,0.29845,0.0217099,-0.0335505,0.204519,0.398609,0.502609,0.395316,0.378466,0.326307,0.00555945,0.35467,0.178046,0.187235,-0.295546,-0.00507807,0.00652078,0.163677,0.330225,-0.296704,-0.129654,-0.181287,0.352408,0.158822,0.464772,0.0806754,0.0234309,0.0340042,0.167062,0.198613
3_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0376633,0.315808,-0.265493,0.436699,-0.210988,0.291488,0.282771,0.179475,-0.106273,0.0634453,0.133851,0.303015,0.260922,0.00510107,0.427236,0.190352,-0.441157,0.18456,0.443824,-0.0826454,-0.015764,-0.0462196,0.150371,0.0704249,0.160931,-0.435898,-0.359128,0.285837,0.143298,-0.0478554,-0.125627,-0.349613,0.162605,-0.176675,-0.322902,-0.0386169,0.458398,-0.295965,0.0538277,0.118418,0.0588953,-0.0384493,0.00830215,0.146413,0.238252,0.208741,0.100567,-0.357551,0.313677,-0.0753461,-0.213639,0.172288,0.442397,0.179494,0.15609,0.128879,-0.184067,0.117883,0.297037,0.196393,-0.21569,-0.0343255,0.302068,0.153656,0.0609971,0.14005,-0.0937399,-0.19647,-0.0922303,0.0345438,0.203762,0.0333936,-0.140796,0.304077,0.0760742,0.0993747,0.185145,0.0225081,-0.14237,0.00818393,-0.0922173,0.0099114,-0.188538,-0.165544,-0.37441,-0.0129488,-0.0764923,-0.435272,0.0884161,-0.05349,-0.0588836,0.0373105,0.183321,-0.0415844,-0.04059,-0.0547948,-0.0182729,0.0993024,0.240345,0.0251654
3_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.258902,0.420669,0.375731,0.218453,0.00141127,0.0121713,-0.215855,0.159174,0.0917882,0.200268,0.266036,-0.252963,0.099845,0.00982324,0.31473,0.13984,0.0338256,0.485869,0.328982,-0.132887,0.405486,0.374302,0.341643,0.389992,0.194846,0.295213,0.0204143,-0.0232092,0.0490465,-0.229638,-0.18064,0.0693116,0.184836,-0.141595,0.0991544,0.39018,0.268859,0.294794,0.0477251,0.368265,0.283181,0.0292273,0.159575,0.107246,0.275782,0.411807,0.245672,0.0265706,0.0215941,-0.310294,0.189502,0.0140377,0.118767,-0.0356406,0.537568,0.397893,0.120298,0.112518,0.17037,0.265958,-0.0309416,-0.0668476,0.286495,0.0899725,0.383793,0.22355,0.0928826,0.186739,0.216104,0.264284,0.0918286,-0.0973795,0.626062,0.363674,0.366339,-0.193735,-0.00700687,0.328897,0.0972277,0.017425,0.60496,0.378601,0.446927,0.169071,0.102761,-0.119203,0.369672,0.284813,0.285569,0.117879,0.0400661,0.0242561,0.493594,0.340288,0.0533701,-0.0842354,0.167237,0.115306,-0.0434585,0.486544
3_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.185598,-0.0196159,0.277001,-0.230462,0.0322306,0.0439359,0.276281,-0.153791,-0.0747309,0.0650057,-0.0416957,0.100504,0.253062,-0.12771,-0.0634744,-0.273633,0.037602,0.014588,-0.167616,0.120106,0.315126,0.0641281,0.193677,-0.359827,0.385379,0.117402,0.105218,0.234038,0.129035,-0.158004,0.145503,0.349657,0.490619,0.0316626,0.207934,0.0881132,0.084403,0.271594,0.186846,-0.123733,0.178757,0.264639,0.148757,0.0228596,-0.146328,0.0649351,0.303867,-0.167015,0.158625,0.128887,0.120301,-0.0649663,0.173339,-0.148655,0.0501058,0.310386,0.00973085,0.406954,0.0454914,0.0884496,0.0418973,0.0505089,-0.0130856,0.228156,0.108432,-0.129667,0.278631,0.325715,0.0414532,0.139715,-0.222353,-0.0599495,0.132107,0.0394215,0.368906,0.554704,-0.0928973,-0.0425626,0.388384,0.103351,0.0399627,-0.00767977,0.0640938,-0.030241,-0.171504,0.135818,0.090958,0.144167,0.0414545,0.135233,0.0712581,0.0741894,-0.0499651,-0.0841778,-0.149944,0.17184,0.0932675,0.00831015,0.314028,-0.0920909
0_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.334864,-0.0475493,-0.0227853,-0.109632,0.574706,-0.581546,0.244915,0.254869,0.10135,-0.261502,-0.193067,0.120555,-0.323758,-0.22549,0.0756061,0.355213,0.108344,0.144763,0.115603,-0.264819,0.218959,0.0278816,-0.22439,0.431485,-0.217438,-0.137419,0.255266,0.108306,0.0335001,0.305387,0.0515129,0.168913,0.253227,0.272683,0.19669,0.184908,-0.0355206,-0.0167794,-0.0916865,0.0972255,0.309693,0.374986,0.0367104,0.343695,0.0123672,0.340479,0.120709,0.0854594,0.459074,0.241525,0.0326097,-0.195187,0.182653,-0.0113261,0.399584,0.191854,0.161223,-0.282195,0.0637637,-0.0881737,-0.00257534,-0.19233,0.318862,-0.0633553,-0.279092,0.266306,0.0374818,0.394241,0.149669,-0.00701138,0.126897,0.129556,0.0212594,0.259666,0.11016,0.175988,0.0773995,0.156302,-0.128344,0.286626,0.46771,0.0970435,0.29076,0.192288,-0.0176851,-0.0731619,-0.194818,0.15685,0.196464,0.320096,0.33584,0.321335,0.461067,0.120884,0.151091,-0.0341946,-0.0127141,0.0339607,-0.0005692,0.0428371
0_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.149289,-0.0421563,0.0321298,-0.111267,0.0359867,0.127715,0.282728,0.16611,-0.0619866,0.225079,-0.139763,0.293669,0.16004,0.181655,0.0567634,0.0449636,0.203756,-0.283229,0.27461,-0.137337,-0.174866,-0.0430882,0.510041,0.0690267,-0.0729978,0.440181,-0.0679887,0.00880795,0.0395766,0.324011,-0.201687,-0.0638232,-0.0780618,-0.22746,-0.0258076,0.00599279,0.276837,0.0323357,-0.464918,-0.18079,0.23812,0.0768369,0.0767297,0.174494,-0.244482,0.156861,-0.271651,0.192607,0.0380333,0.309561,0.270241,-0.0625009,-0.0856449,0.156878,-0.0936831,0.249336,0.257934,0.0367472,-0.0543632,0.139833,0.322158,0.0836298,0.262547,-0.200401,-0.0315244,-0.0861245,-0.128828,-0.0549103,0.251217,0.158049,-0.00748309,0.120534,-0.365739,0.279595,0.0258117,0.00909785,0.38371,0.177766,-0.155774,-0.000330372,-0.0108293,0.116169,-0.259769,-0.0916435,0.145891,0.496314,0.175472,-0.136761,-0.00133273,0.187468,0.130966,0.0202122,-0.356173,0.233374,0.208029,0.278543,-0.211987,-0.0969044,0.394267,0.179379
0_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0830068,0.228074,-0.23299,-0.126371,-0.0182208,0.0256468,-0.295224,0.0357445,0.307505,0.217222,-0.0675682,-0.0391694,-0.290708,0.346754,0.274554,0.056093,0.0963264,0.203092,-0.0672319,0.312192,-0.0447094,0.182376,-0.231862,0.429067,0.00766582,0.0629607,0.285318,-0.311447,-0.0350957,-0.0418232,-0.305137,0.269161,-0.37611,-0.0786586,-0.153112,0.29383,0.103667,-0.137694,0.496277,-0.108563,0.239312,0.244488,0.152215,0.31104,0.191486,-0.174759,0.078971,0.133584,-0.359463,0.166577,0.201881,-0.395691,-0.48551,-0.318676,0.115264,-0.110253,-0.284711,-0.0124901,-0.0191564,0.0436487,0.183716,0.29597,0.0988706,0.194914,0.202085,0.206182,0.248067,0.0487297,-0.116194,-0.0353496,-0.118993,0.0178612,0.0659867,-0.208086,0.208721,-0.00821819,-0.0937902,-0.25504,0.0113578,0.172222,0.30126,0.109721,0.0924091,0.241917,-0.0401908,-0.230186,-0.128836,0.0625184,0.0153238,0.287275,0.133244,0.209642,-0.0572396,0.0309174,0.257167,-0.235279,-0.0586022,-0.176602,0.0800926,0.133551
