,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.279999,-0.0159515,0.185562,0.449914,-0.522005,0.414665,0.0948322,0.116357,-0.236515,0.105488,0.644598,-0.206779,0.727858,-0.00792261,-0.291034,0.33049,0.284935,0.25689,-0.471174,-0.034172,-0.319497,-0.248697,0.0749835,0.66974,-0.229362,-0.0854131,0.00512217,0.619852,0.336459,0.155026,-0.139709,-0.0299587,-0.492067,-0.582538,-0.21562,-0.492832,0.275099,0.610317,-0.147628,0.973829,0.236818,0.89916,0.516818,-0.355028,-0.208648,0.418932,-0.0855951,0.0327013,0.541011,-0.353243,0.971539,-0.305851,0.233993,0.0563245,0.17219,1.12235,-0.120492,0.0230816,0.48889,0.554017,-0.148059,-0.237445,-0.148848,-0.421588,-0.870771,0.737312,0.172318,1.0372,0.252956,-0.225144,0.38908,-0.166794,-0.00773589,0.618963,0.720279,-0.173315,0.239541,0.355803,0.506047,0.119438,-0.111952,0.375747,0.370676,0.476122,-0.401641,-0.515624,0.560109,-0.0980421,0.420067,-0.557719,0.13568,-0.0448304,0.0389844,-0.583728,-0.25618,0.468693,-0.029237,0.316223,0.452315,0.901596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.40402,0.657878,0.356142,0.159618,0.00898701,0.495567,0.0901658,0.381875,0.181771,0.463167,-0.152889,-0.273279,0.395666,0.386841,-0.2063,0.0917885,-0.0476901,-0.582363,0.288889,0.482363,-0.202684,0.54353,-0.182723,0.849996,0.452401,0.411248,0.606435,-0.68567,-0.270372,-0.484661,-0.471961,0.848315,0.819651,-0.122288,0.702947,-0.146157,0.284993,0.459456,0.0305988,0.356007,0.425728,0.007998,-0.514995,-0.252073,0.192469,-0.0738042,0.18088,0.395916,-0.612657,0.468158,0.458542,0.26161,0.358205,-0.457574,0.836192,0.751782,-0.292538,-0.114195,0.571113,0.154276,0.421758,0.0369315,0.0792184,0.128991,-0.487429,0.514183,-0.0158064,0.856218,0.624461,-0.0159707,-0.818699,0.617789,-0.522862,0.18391,-0.314677,0.647038,-0.0156085,-0.108583,0.0885831,0.0123368,-0.099697,0.0106472,-0.421221,-0.285771,1.19892,-0.767354,-0.819369,0.232551,-0.25102,0.0168419,-0.24004,1.02411,-0.594162,0.296955,-0.209247,0.00415497,-0.139998,-0.303153,-0.223576,-0.118659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.719134,0.260406,-0.195616,-0.0532157,-0.179945,-0.421163,0.159357,-0.0309354,-0.106003,0.612375,-0.0886826,0.251696,0.287162,0.581702,0.26375,-0.104356,-0.0407261,0.842135,0.230388,0.27204,0.0668121,0.591894,-0.5943,0.216973,0.199405,0.231119,0.312022,0.579396,0.312027,0.0634731,0.419218,0.227861,0.545754,0.744188,-0.204884,-0.258563,0.489196,0.396953,0.130571,0.173845,-0.456954,0.112604,-0.356112,0.602117,0.757545,0.154645,0.224313,0.437944,-0.0311179,-0.443045,0.366019,0.400072,-0.355142,-0.142445,0.186644,0.454574,-0.394675,0.0238385,0.199125,0.281754,0.0771435,0.0157191,0.626393,-0.590755,0.268028,-0.5355,0.0256978,0.0271982,-0.124543,0.0406732,-0.277633,0.201595,0.117418,0.66111,0.344872,-0.14658,-0.0527828,-0.246788,0.45816,0.817128,-0.184906,0.632978,-0.354639,-0.135358,0.666371,-0.626546,0.411945,-0.0523072,0.0856343,-0.386734,-0.0333299,-0.266814,-0.234946,-0.529703,-0.503705,-0.0916773,0.689581,0.744613,0.138473,1.44113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.241182,0.146547,0.0203562,0.238267,-0.0742164,0.445431,-0.185648,-0.885071,0.679222,0.459512,-0.197566,0.284073,0.591271,0.0058757,0.601052,-0.158365,0.106603,0.232619,0.298545,0.753343,0.373378,-0.224355,-0.571092,0.148668,0.0787526,0.161068,-0.842709,0.0228805,-0.580894,-0.0885894,-0.298282,0.00539932,0.800264,-0.298572,0.283763,0.158738,0.318455,0.202115,0.225234,0.0702276,0.0998644,-0.609424,0.362454,0.213319,0.097061,-0.00162394,0.0612362,0.0958166,0.327026,-0.0899851,-0.545272,0.550918,0.63791,-0.0997127,0.237041,0.534168,0.593548,0.788682,-0.297343,-0.146967,0.52061,-0.657205,0.161974,-0.285163,-0.239441,0.209675,-0.0763241,-0.33657,0.24331,-0.0126252,0.29098,-0.0773113,0.419363,-0.0623804,0.289795,0.487277,-0.309828,0.265162,0.37143,-0.198559,0.863776,0.193776,0.995959,0.433485,-0.126077,-0.852096,0.0875445,-0.156423,-0.726678,0.464741,0.393912,-0.581816,0.150252,0.35329,-0.396162,-0.3505,-0.173027,0.571178,-0.468666,-0.107185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.359878,0.155365,0.00209958,-0.431487,0.168356,0.625629,0.453821,0.45747,0.269518,0.161157,0.289432,-0.000707837,0.110866,-0.597918,-0.200102,0.560387,0.422804,0.701577,-0.498176,0.533736,0.193406,0.448554,-0.294733,0.539384,0.612062,0.609424,-0.061095,0.303786,0.796438,0.311633,0.236762,-0.0889675,-0.396861,0.395464,0.727325,0.657011,0.666979,-0.257682,0.0581782,0.343156,0.0550722,-0.0325334,0.684056,0.436213,0.121149,0.657642,-0.249186,0.46606,0.181178,0.329219,-0.0140151,-0.437994,0.482209,0.434048,0.536047,0.608704,-0.316346,-0.152321,-0.0121219,-0.00848411,-0.294034,0.260985,0.601249,0.354008,0.309929,0.231076,0.294888,0.828963,0.76157,-0.299124,-0.000885234,0.319452,0.191732,-0.420049,0.492632,0.150241,-0.133595,1.00564,0.191044,0.156853,0.160039,0.0420206,-0.00588411,0.501256,0.309041,-0.200871,0.105831,0.274516,1.04586,0.234333,-0.314157,-0.0307475,0.252455,-0.700397,0.252652,0.00979289,0.277756,-0.859011,0.597352,-0.12082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.269797,0.594944,0.468008,0.112647,0.21155,0.283026,-0.296485,-0.762236,-0.151207,0.164016,0.29018,0.164604,0.48986,0.320076,-0.380962,0.0675414,0.242395,-0.0542864,0.375493,-0.35515,-0.0721901,0.592651,1.04966,0.388748,0.0375968,0.453241,0.079384,-0.194173,-0.201742,-0.396271,-0.67985,0.0284693,-0.26554,0.732258,-0.20572,0.219973,0.121744,0.620252,0.876137,0.130545,0.0871717,0.306432,-0.166348,0.417805,-0.0278659,0.748657,-0.269175,-0.0847818,0.502149,-0.345204,0.29404,-0.256064,-0.251321,-0.368835,-0.221882,0.80102,0.377541,0.122016,0.272526,-0.642896,-0.452062,0.203846,0.31503,0.219436,0.174897,-0.458439,-0.426662,0.515462,-0.665353,0.311733,0.0194026,-0.158473,0.30187,-0.0601378,0.271004,-0.204645,-0.000608917,0.0656316,-0.431825,0.420288,0.191327,-0.206814,0.324051,0.0707799,0.284874,0.49471,-0.568655,-0.157532,0.490955,0.289065,0.343213,-0.00851511,-0.0222817,0.109628,-0.419247,-0.30019,0.234407,0.40127,0.144205,-0.625173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0247744,0.93588,0.162488,-0.107552,-0.212085,-0.240587,0.0955705,0.0169428,0.5589,0.814063,-0.0390314,0.139864,0.0756318,0.549898,-0.227215,-0.508815,-0.0441541,-0.0669684,-0.227671,0.276933,-0.0174355,-0.356693,-0.372567,0.396997,0.328445,0.65163,0.258992,-0.233196,-0.258232,0.180486,0.503355,-0.110939,0.623062,0.00102641,0.726321,0.790425,0.0140087,0.191289,0.194839,-0.168662,0.511174,0.405846,0.536882,0.151928,0.147609,-0.0239962,0.0708393,0.710686,0.430384,0.470817,-0.22162,0.0728057,-0.100524,0.417156,-0.524251,0.69869,-1.06052,0.00271967,0.266969,0.468022,0.574379,0.52874,0.554479,-1.17669,-0.223682,-0.426321,0.215639,0.490451,0.349257,0.857906,0.0957131,0.190035,-0.424998,0.139368,0.420126,-0.193736,-0.581887,0.319366,0.894883,-0.290954,0.0164512,-0.557029,-0.0328158,0.0928153,0.0188847,-0.30825,0.343798,-0.183989,-0.218082,-0.104264,-0.558569,0.756659,0.310365,0.662644,0.0324091,-0.199142,-0.0767689,0.660118,0.301081,0.312626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.200038,-0.196099,0.698619,0.522113,-0.20858,-0.541197,0.455612,0.155426,0.234186,-0.0764236,0.378822,0.558445,0.323609,0.699011,-0.00551263,-0.00246177,-0.118128,0.268941,0.488695,0.669554,0.379877,0.451847,-0.638106,0.0672419,-0.291208,-0.0742677,-0.595064,0.152838,0.682846,0.525313,-0.251005,-0.800609,0.39719,-0.195921,-0.508979,1.24409,0.301587,-0.118195,-0.252102,0.0768161,-0.344166,-0.456909,0.349977,-0.25933,-0.0261102,-0.439479,-0.424125,0.236046,0.0912796,-0.110088,0.391668,-0.158901,0.35151,0.348252,0.605395,0.108397,0.589416,0.51694,0.0954299,0.358655,-0.134324,-0.174501,0.0839905,-0.103073,-0.270447,0.26575,0.536844,-0.0405287,0.380085,-0.0760527,-0.0801138,0.340546,0.122077,-0.148918,-0.0037176,-0.0605622,-0.710235,0.0876364,0.262336,0.781437,-0.493875,-0.799393,-0.00848033,-0.528933,0.411436,0.195315,0.235192,0.467682,0.232928,0.50883,0.737434,-0.0738868,0.325424,0.327102,0.320706,-0.599698,0.51406,0.409205,0.901082,0.0757436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.499443,-0.482252,0.383943,-0.577488,0.690398,-1.06908,0.381151,-0.0773473,-0.0573031,-0.0944557,0.463062,0.707771,0.395869,0.0762985,1.23791,0.238059,0.363721,-0.185678,0.0349818,0.607735,0.0998247,-0.610224,-0.090922,-0.0231059,0.400619,0.00845351,0.836948,-0.0191637,-0.00325318,0.506766,0.241797,1.0258,-0.624748,0.586491,0.0485582,0.385041,0.33464,0.0732806,-0.113403,0.310311,0.407018,0.0443419,0.442767,0.676028,0.330945,0.084164,0.177443,0.480247,0.554763,0.24411,0.461963,0.145666,-0.439284,0.187137,0.286541,0.689939,0.305212,-0.0947765,-0.226023,-0.0179027,0.11782,0.528438,-0.0192891,0.276895,0.225101,0.0148624,-0.18376,-0.00225722,0.0842099,0.0207937,0.127629,-0.551307,0.39578,-0.163182,-0.0188493,-0.186308,0.0339805,0.422937,-0.26086,0.532379,0.59725,-0.704195,0.174163,-0.283141,0.170033,-0.137796,-0.0679775,-0.0982905,0.200027,0.965203,-0.186392,0.538073,0.254322,0.0417836,0.715794,1.056,0.636062,0.320653,0.370626,0.62831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.550705,0.278956,-0.274963,0.749373,0.75628,-0.0245482,0.626957,-0.445007,0.42555,0.738035,-1.00187,-0.117102,-0.240825,-0.189885,-0.132734,0.281818,0.60785,-0.144664,0.718456,0.0902826,0.441698,0.186598,-0.472984,0.593673,0.0644494,0.159023,-0.247211,-0.0942044,0.160962,0.397811,0.242266,-0.0639385,-0.014725,0.423397,-0.472437,-0.362229,0.60887,0.446613,0.00193011,0.174256,0.220204,-0.428881,0.0995,-0.298834,-0.027525,0.220492,-0.420689,0.331476,-0.28277,-0.404777,-0.251708,1.0805,-0.171688,0.126047,0.150886,-0.326047,0.0564854,0.0633618,0.010824,0.303622,0.289032,-0.0705231,0.221623,0.151022,0.274774,0.05697,0.253655,-0.297246,-0.538935,-0.00384902,0.0764664,-0.035955,0.438311,0.0585082,0.433639,-0.237774,0.0201804,0.117966,0.682586,0.133873,0.139455,-0.348209,-0.33974,0.751493,-0.0445714,-0.074577,0.878364,-0.131585,-0.0659844,0.199615,0.393461,0.0972061,-0.118074,-0.340936,-0.724685,-0.494462,-0.248763,0.471921,-0.373175,-0.163005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.48545,0.881184,-0.386485,-0.0375537,0.316486,0.289966,0.321377,0.418759,0.0540942,0.504591,-0.384381,0.577147,0.122015,0.726282,0.122995,0.01152,0.324539,-0.0117583,-0.0308835,-0.309932,0.0161954,0.308341,1.00959,0.414284,-0.0312091,-0.639457,0.0972478,0.0485158,-0.693603,-0.235346,0.0375012,0.829993,0.328177,0.111683,-0.247796,-0.0752786,0.938207,0.488654,-0.292402,-0.199445,0.66756,-0.380348,0.391472,0.00268978,0.170517,0.724922,-0.137913,-0.22595,0.097968,-0.111819,0.165811,0.562959,0.348356,-0.00596825,0.546157,0.766853,0.123995,0.387935,-0.400599,-0.435049,0.608096,0.884816,0.136978,0.383021,0.904456,0.37943,0.0183022,0.0345064,-0.208022,0.361009,0.0189708,-0.0914979,0.0829979,0.702784,-0.110386,0.194882,-0.821089,-0.81003,0.47556,-0.459535,-0.104303,-0.456339,0.437695,-0.2488,0.85634,-0.446538,0.237641,-0.101177,-0.59735,0.017063,0.512116,0.155374,0.293027,0.819491,-0.387649,0.128481,-0.413981,-0.353555,0.874297,0.826951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0721968,-0.335204,0.229862,-0.483897,-0.499154,0.271298,-0.160401,0.538782,-0.518619,-0.409429,0.139744,-0.386869,1.00044,0.20953,0.381026,0.0137761,0.0520532,-0.121055,0.402598,0.14108,0.517923,0.273072,0.77874,-0.459144,-0.155972,-0.418407,0.256353,-0.558571,0.609066,0.00325914,-0.308244,0.179014,0.530967,-0.119658,-0.187911,0.0124458,-0.931958,-0.093515,-0.0828559,0.123841,0.472433,-0.226746,0.447119,0.0703786,-0.0196509,0.428548,-0.0835832,-0.446509,0.0836624,1.00918,-0.216676,0.234435,-0.35107,0.179193,-0.270963,-0.423901,0.153123,0.613137,-0.662809,0.0969109,0.492672,-0.130087,0.590922,0.184783,0.736585,-0.211388,0.347558,0.0527978,-0.304687,-0.464084,0.244587,0.639943,-0.534123,-0.38846,0.0153724,1.05426,1.04477,-0.607436,0.10484,-0.202097,0.36837,0.522703,-0.270438,0.629176,0.492103,0.0773427,0.729514,0.0194855,0.274304,0.517414,-0.114064,-0.772338,-0.507278,-0.082717,-0.0102448,0.112956,0.281488,-0.24849,-0.773227,-0.550913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.450756,0.485599,0.745973,-0.158899,0.898778,-0.244361,-0.546201,-0.521014,0.0524377,1.04778,0.409237,0.621168,0.263661,0.220375,0.553717,0.00818539,0.578015,0.00302623,-0.269204,0.228751,-0.918608,0.21303,-0.0773108,0.415986,0.279867,0.25685,-0.0808907,0.0242714,-0.53755,-0.618821,-0.183704,-0.0673789,-0.587421,0.0683954,0.478637,-0.11429,-0.751023,0.204762,-0.334662,0.362025,0.114797,0.276436,0.440495,-0.596106,0.445938,0.0931231,-0.0317908,0.158545,0.638108,0.702926,0.119052,-0.329641,0.207516,-0.450571,0.906061,0.539423,0.500954,0.479314,-0.366406,-0.0990474,0.607039,0.765836,0.0425117,0.116403,-0.292653,-0.123146,-0.386996,-0.255684,0.44232,0.275646,-0.345297,-0.258946,-0.581745,0.091515,0.407334,-0.0846757,0.1533,0.0747698,0.160746,0.656678,0.449652,0.502333,-0.0651642,0.0520937,0.465311,-0.50546,-0.313121,0.729144,0.505173,-0.35273,-0.0949077,0.74985,0.401044,-0.586279,-0.0442865,-0.331747,0.357476,0.539737,0.306161,0.1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.414919,0.191764,0.0493186,0.182886,0.784129,-0.0065907,1.36682,-0.188254,-0.037702,0.0792925,0.521719,-0.451821,0.094465,-0.673935,0.664526,-0.0181299,-0.4284,0.0371696,0.0241314,-0.212826,0.42857,-0.312078,0.710266,0.166053,-0.649861,0.0758217,0.183737,0.35507,0.00908612,-0.135661,0.106567,-0.764853,0.585107,-0.362034,0.348386,0.373845,-0.538319,0.127548,0.449729,0.168457,0.752014,-0.138421,-0.301866,0.344525,-0.267007,0.326081,0.391762,-0.292575,0.166408,0.146929,0.0707934,0.204508,0.262939,-0.136093,-0.388773,-0.365562,-0.078701,-0.300946,0.181995,0.451506,1.01522,0.91862,-0.117272,0.0295277,-0.145563,-0.274395,1.37823,0.129434,0.219985,-0.148336,-0.54778,-0.00484209,0.348377,-0.0823385,-0.0849331,-0.0399898,0.665881,0.208476,-0.146036,-0.503602,0.0637408,0.448901,-0.361546,0.35727,0.465451,-0.322638,0.428001,0.0163635,0.0393104,0.215051,0.624316,-0.263859,-0.00278017,0.151595,0.138645,0.440162,-0.839924,-0.254536,-0.19211,0.688451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.539673,0.277499,0.352783,-0.346325,-0.0839998,0.473834,0.270231,0.562186,0.45706,0.0347039,0.87568,-0.298891,-0.0405265,0.280215,-0.418355,0.199056,0.462725,0.0780172,0.112806,0.220557,0.126576,0.389994,0.30007,0.0680685,0.412338,0.695951,0.574308,-0.0207243,-0.625349,0.155102,-0.625935,-0.0172823,0.267477,-0.07436,0.236498,-0.0199612,-0.43154,0.229135,-0.160976,0.955362,0.00709859,-0.690656,0.206154,0.71345,0.113239,0.0652923,-0.333695,0.403688,-0.32018,-0.0726269,-0.295239,-0.534215,0.55111,-1.46137,-0.164588,-0.0303026,-0.0814395,-0.256742,0.18971,0.140161,-0.89079,0.190285,0.135921,0.692345,-0.34581,-0.164382,-0.197359,-0.573781,0.245717,0.249721,0.61087,0.115461,0.35846,0.405824,0.172624,-0.169239,-0.304133,0.0431128,0.258344,0.175293,-0.117361,-0.44387,0.59454,0.329476,-0.750687,-0.646676,0.61357,-0.317567,-0.0771255,-0.463759,-0.815724,-0.114769,0.422377,0.399644,0.338288,0.101078,-0.302577,0.510889,-0.291929,0.389689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
