,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
2_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.039174,0.359311,-0.0398049,-0.541021,0.500565,-0.0113138,0.228816,0.0698732,-0.058114,0.31111,-0.0462392,0.0605979,-0.166673,-0.106474,0.024507,0.071753,-0.0125853,0.35364,0.503595,-0.271428,-0.460781,0.162089,-0.171595,0.58194,-0.352338,-0.128624,0.31745,0.423531,-0.356497,0.327089,0.0358429,0.571617,0.042224,-0.0298602,0.442797,0.163426,0.103446,0.0503794,-0.180199,0.358881,-0.125422,-0.182249,0.133031,0.0227624,-0.498272,0.289416,0.554437,0.0588687,0.0660212,0.0941111,0.490305,-0.347746,-0.528431,0.0935605,-0.314784,0.365593,0.231338,-0.306669,-0.210786,-0.250122,0.0868884,-0.00355731,-0.00206612,0.0709054,0.0375681,0.0761961,0.176151,-0.0335034,0.319425,-0.0258589,0.314198,0.428275,0.216768,0.308431,-0.253926,-0.130781,-0.00233254,0.310821,0.647805,0.156403,-0.25929,0.249324,-0.0453581,-0.092161,0.199948,-0.204624,-0.216424,-0.357143,-0.186561,0.280134,0.0103698,0.691163,-0.01229,-0.223108,0.196235,-0.0632015,0.243082,-0.239964,-0.340738,-0.290591
2_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.0313834,-0.151991,-0.0955517,0.540339,0.452412,-0.0464015,0.168395,0.27635,-0.221503,0.410319,-0.263461,0.18363,-0.540382,-0.0941917,0.0103845,-0.045593,0.123028,0.252813,0.483935,0.404324,0.408351,0.163425,0.210338,-0.120181,0.429931,-0.687736,-0.0495958,0.1704,0.156988,-0.23179,0.0117432,0.772396,-0.387417,0.105691,0.428086,0.327273,0.125914,-0.322824,0.247035,0.373439,0.0904017,0.347413,-0.128425,0.557489,-0.329019,-0.00240373,0.226813,-0.123,0.204389,0.130601,0.133619,0.50742,-0.0122507,0.249033,0.626258,0.132914,0.336261,0.262506,0.0017692,0.061588,0.0635062,0.0067568,0.183472,0.326499,0.443623,0.248688,-0.424424,0.626362,-0.187999,0.398863,-0.208176,0.566327,0.0920126,0.315685,0.523186,0.209321,-0.436325,0.19207,0.391498,0.725517,0.307103,0.273018,-0.301647,0.0996646,0.748698,-0.331245,0.22309,0.108851,0.131019,0.0959245,0.162134,0.0689848,0.408648,0.479692,0.280988,0.48013,0.501241,0.20575,0.120904,0.476079
2_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.384123,0.176781,0.452944,0.198639,0.147235,0.25248,-0.0900944,0.487706,0.217628,0.0939383,-0.198068,-0.156421,-0.100987,0.381007,0.235556,0.222979,-0.0978002,0.211712,-0.0327332,-0.119214,-0.145489,0.375907,0.570784,0.216826,-0.228652,0.287039,0.231686,0.482377,0.66967,0.217334,-0.240973,-0.165027,-0.0286321,0.527414,-0.368876,0.368051,0.245284,0.266752,-0.0729819,0.155394,0.343509,0.238045,0.0217756,-0.0660824,-0.184605,0.533966,-0.270286,0.435567,0.568317,-0.319526,0.403643,0.190176,0.0362209,0.185877,0.173294,-0.0642046,0.186283,-0.380469,0.462138,-0.213429,0.140259,0.294762,0.131992,0.0634781,0.211205,0.584588,0.362007,0.355632,-0.0146033,-0.272731,0.292892,-0.171678,0.235066,0.199216,0.00117135,-0.287348,-0.207102,0.0503512,0.682319,0.533722,0.218251,-0.0322694,0.0424568,-0.313634,0.0596314,0.126069,0.215194,-0.313893,-0.0587596,0.463414,0.519193,0.136194,0.299213,0.18121,0.624559,0.220358,0.290744,-0.0412091,0.242042,-0.127307
2_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.2803,0.443889,-0.114771,-0.147785,0.493242,-0.278324,0.261582,-0.512565,0.140672,-0.223149,0.343521,-0.0260457,-0.219342,0.205316,-0.037379,-0.122201,0.0205032,0.371726,0.241958,0.237571,0.166403,0.193666,-0.00926005,0.319572,-0.0482552,-0.177674,-0.220347,0.248028,0.400096,-0.159701,0.155053,0.331599,0.0249468,0.548448,0.0209829,0.578084,0.72112,0.0213067,0.521562,-0.300181,-0.252889,0.112913,0.172532,0.0917838,0.329901,-0.087855,-0.111088,0.057832,0.415636,0.145669,0.165499,0.539673,0.266899,0.266636,0.563484,0.297227,0.414055,0.166372,0.638324,-0.117839,0.227973,0.05277,0.130765,0.124799,0.686279,-0.123885,-0.165896,-0.332171,0.511436,0.22827,0.328271,0.0915948,0.0219952,-0.0459725,0.219257,-0.411649,-0.171576,0.323864,-0.140164,0.389322,-0.00368483,-0.295502,0.037861,0.619891,0.13013,-0.0884531,-0.328566,-0.0441781,0.339891,0.0932274,-0.299512,0.0563304,0.676529,0.0496213,-0.087387,-0.156036,-0.124582,0.152593,0.0502842,-0.281591
2_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.223707,0.698453,0.160897,-0.381728,0.200739,0.0678249,-0.0183886,-0.347772,-0.204334,0.195052,-0.214979,0.221132,0.329656,-0.344911,0.103273,-0.10335,0.15478,0.0228115,-0.114074,0.274346,0.0317854,0.0598477,0.453345,0.222084,0.0613166,-0.4083,0.288206,-0.352525,0.0885653,0.212114,-0.265606,0.135239,-0.0451513,0.235032,0.514128,0.397123,0.0899957,0.128804,0.592665,0.0785903,0.147812,0.340309,-0.121642,-0.535681,-0.334562,0.269513,-0.358037,0.507327,-0.0146811,-0.269087,0.276043,0.230883,0.107572,0.512725,0.157228,0.407196,0.136505,0.17315,0.183147,0.41745,-0.421953,0.0924252,-0.157226,0.154537,0.0324796,0.0598299,-0.167737,0.282439,0.609609,0.418032,0.58669,0.419176,0.454935,-0.207754,0.0750021,0.38529,-0.0802,0.194201,0.0532186,0.0941578,0.369718,-0.318916,-0.1214,-0.303574,-0.237336,0.00919494,-0.233306,0.112993,-0.196042,0.388425,0.109973,0.0732639,-0.209766,-0.109219,-0.560705,0.398679,0.268199,-0.395669,-0.392755,-0.442994
3_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.209068,0.472247,0.153392,-0.0613574,0.00264748,0.0527135,0.399076,0.291581,0.34683,-0.00237739,0.550096,-0.187517,0.217828,0.361584,-0.0142738,-0.0743582,0.694862,0.130908,0.17815,-0.00307093,0.153317,0.216849,0.0146589,0.293654,-0.396832,0.538346,0.600727,0.0642844,0.0361535,-0.219916,0.290192,0.154514,0.00333001,0.356013,0.503262,-0.0847389,-0.34212,0.359759,0.499426,0.0795861,-0.0731741,0.0845605,0.0191625,0.839681,0.949834,-0.00213828,0.756472,0.0817927,0.67783,0.112967,-0.239806,0.413237,-0.286093,0.610647,0.420359,-0.0256722,0.459203,0.495392,0.110188,0.144348,0.156751,0.151926,-0.0178756,0.224454,-0.078244,-0.139779,0.702357,0.41313,0.27661,-0.0240473,-0.028801,0.300658,-0.093094,0.0732973,0.311062,0.0180364,0.0452263,0.810253,0.321592,0.203615,0.101889,0.391765,-0.128259,-0.14887,0.151526,-0.0343495,0.400608,0.494201,0.507963,0.0618812,-0.207095,0.364106,0.618923,0.144311,-0.126163,0.400178,0.0530516,0.0996679,0.369184,0.101651
3_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.252244,0.3252,-0.172393,-0.404467,0.350634,-0.292298,-0.479853,-0.29453,-0.11898,0.436405,0.392982,0.466489,-0.0538902,-0.108244,0.327238,-0.29808,-0.24718,-0.0220315,0.114099,0.182587,-0.206885,-0.107151,-0.135968,0.0637839,0.138137,0.341855,0.0670367,-0.0699055,0.00972465,-0.375853,0.100665,0.0394326,-0.0428174,-0.210376,0.600911,0.0189676,0.362248,0.528161,0.0423547,0.109221,-0.23083,0.686952,-0.101217,-0.0110387,0.22732,0.0333693,0.253387,0.579122,-0.0787324,-0.137442,-0.235729,-0.0137097,0.603835,0.358461,0.145155,-0.038866,-0.0341663,0.225985,0.0732795,-0.339774,0.249575,0.18297,-0.118731,-0.253493,0.0134614,0.693156,0.224539,0.629313,-0.130322,-0.223614,-0.0204502,0.596959,-0.400494,-0.0992261,-0.146536,0.510473,0.26884,0.0501437,0.355855,-0.311165,-0.181906,0.423085,0.164325,0.48975,0.11593,0.0970996,0.264215,-0.126138,0.0976024,0.505563,-0.507317,0.166321,0.338503,0.325217,-0.0938785,0.808303,0.188104,0.0699918,-0.331145,0.494696
3_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0327628,0.060904,-0.0584051,0.28687,0.27749,0.0231243,0.296117,0.313849,0.34434,0.19914,0.293681,0.623564,-0.288849,0.26495,-0.217956,0.430572,0.375564,0.199602,0.131319,0.00753378,-0.0698657,0.0699855,-0.131885,-0.334367,0.0627176,0.0788673,0.549352,0.572819,0.261213,-0.00415437,0.45149,0.499969,0.203216,0.628791,-0.600893,0.0700767,0.307345,-0.543027,0.457224,-0.525135,0.114712,-0.0736745,0.533864,-0.0817358,0.0180811,0.0489749,0.820312,-0.172346,-0.192813,0.0346275,-0.0582641,0.917511,0.251363,0.357983,0.0703054,0.188203,0.5075,0.891652,-0.261029,0.113398,0.371388,-0.353106,-0.0235135,0.489457,0.237243,0.664834,0.0181798,0.0599471,0.580529,-0.0542989,-0.000324746,0.164196,-0.022994,-0.274064,0.281861,0.173954,0.0997113,-0.0426793,-0.00970367,-0.659471,0.379809,-0.166887,0.315365,-0.315671,0.294228,0.180887,0.317516,-0.0180808,0.35753,0.36218,-0.132989,0.232101,0.0511625,0.239443,0.422324,-0.300748,0.578514,0.0833642,-0.349476,0.0388093
3_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.013224,0.170784,0.304054,0.415022,0.116039,-0.10219,0.111936,0.289194,0.29364,0.408588,-0.340264,0.233117,0.142951,-0.201789,0.169848,0.904331,-0.239152,0.247081,-0.369271,0.00254921,0.101607,0.0998089,0.151525,-0.0957175,0.207433,-0.32611,0.0756656,-0.150498,0.0698509,0.0664708,-0.314051,0.0898601,0.562403,0.405,0.222141,-0.202665,-0.348546,0.297075,0.348075,-0.452991,-0.166282,0.268857,0.161989,0.378555,-0.0644103,0.00482511,-0.186947,-0.166418,-0.298182,0.628485,0.115329,-0.160095,0.43579,0.0719696,-0.508869,-0.125278,-0.0150371,-0.371584,-0.0270207,0.319618,0.247384,0.240144,-0.0511103,0.261753,0.170972,-0.0378183,-0.170971,0.565241,-0.0902727,-0.535462,0.224144,-0.486911,-0.397162,0.0967079,-0.0159202,0.233066,-0.13062,-0.115769,0.197832,0.327209,0.24115,-0.450953,0.0111926,0.233877,0.21207,0.501169,-0.673891,-0.592232,0.0850826,-0.150749,0.0844101,0.0979577,-0.0687432,-0.373942,-0.0879499,0.0995355,0.129887,0.199169,0.32548,-0.212084
3_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.374289,0.308047,0.626299,-0.588606,0.160976,0.254442,0.425858,0.294831,-0.19517,0.224017,0.384637,-0.17465,-0.0789728,-0.379912,-0.0561218,0.281973,-0.423538,1.24636,0.192264,-0.284332,0.423864,0.645171,0.00204254,0.14965,0.405743,-0.00126589,-0.0830942,-0.067041,-0.128908,0.124092,-0.0246244,0.199595,0.818139,0.317578,0.098895,0.27629,0.208743,0.311351,0.353873,-0.303468,0.155168,0.239512,-0.0877833,0.15604,-0.0388469,0.0788255,0.518495,0.140557,0.23523,0.454602,-0.119859,-0.181329,-0.226805,0.00743797,0.338579,0.041771,0.718368,-0.147161,0.152905,0.0121652,0.152545,0.0262423,0.240379,0.0312038,0.0244638,-0.229907,-0.303931,-0.144173,0.436751,-0.0324425,-0.0161899,0.525575,0.0568953,-0.148659,-0.00769657,0.15893,-0.271639,-0.16304,-0.308517,0.261563,0.215013,0.0447687,0.111807,0.471224,0.00509322,0.338403,0.398577,-0.193755,-0.185643,-0.0363435,-0.0681481,-0.0876704,0.0290849,0.0523838,0.565436,0.123672,-0.00262647,-0.037231,0.494461,0.135088
3_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.279755,0.113291,0.270205,0.177487,-0.257921,0.0562162,0.195907,-0.131175,0.0333439,0.202648,0.0207585,0.279814,0.0694231,-0.0461176,0.277885,-0.297473,0.0774935,0.02766,-0.192059,0.395702,-0.14365,-0.276971,0.0324673,0.350925,0.63163,0.0187863,0.0379256,0.116459,0.183615,0.209862,0.251329,-0.357039,0.21467,-0.542065,0.284491,-0.1926,0.277201,0.219672,0.341174,-0.17612,-0.0391189,0.632567,-0.350601,-0.256427,-0.449004,0.174679,0.287258,-0.1719,-0.0469824,0.421666,0.683999,-0.044277,0.315841,0.0819457,-0.418074,0.37258,0.267739,-0.300809,-0.0370158,0.284241,0.245345,0.24651,0.100325,0.528018,0.28352,-0.301301,0.50129,0.243911,-0.27106,0.454641,-0.274472,0.286271,0.111266,0.0173702,0.0245153,0.122229,-0.493544,0.619289,-0.0327233,0.0256256,-0.0368354,0.0743879,0.272694,-0.164968,0.288578,0.342939,0.768684,-0.226477,-0.191212,0.0986098,-0.0495755,-0.238244,-0.32963,0.238356,-0.0761407,0.0588268,-0.326251,0.715227,-0.0839939,-0.0383725
0_PTC_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_PTC_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.164175,0.0818152,0.237779,0.503371,-0.208513,-0.366862,-0.283313,0.342356,-0.512934,0.203565,0.047882,0.199584,-0.175045,0.225941,0.185918,0.188442,-0.21795,0.2766,0.0559795,0.413169,0.441469,0.0657156,0.550228,0.0641869,0.245815,-0.441768,0.283867,0.679404,0.286614,-0.146825,0.214667,0.251475,0.132936,0.0796598,-0.0492026,0.390262,0.221719,0.649917,0.209731,-0.235321,0.193063,0.0130381,-0.284496,0.184826,0.0186367,0.291289,-0.180807,0.216266,-0.224685,-0.0399281,0.364567,-0.0955193,0.475455,0.125735,0.0952656,0.305465,-0.0556973,-0.431652,0.542475,0.335531,-0.19221,0.196361,0.209611,0.644265,0.0184831,-0.447589,-0.0903292,-0.0837649,0.418666,0.286559,0.693507,-0.564155,-0.627605,-0.534268,-0.265297,0.0357283,0.533733,0.099484,-0.15862,-0.177063,-0.0124285,0.577209,0.259728,0.320459,-0.316394,-0.00415561,-0.17415,0.164368,0.140274,0.0521861,-0.07946,-0.178369,-0.310238,0.228555,0.349055,0.000557278,0.0703952,0.0937687,-0.219969,-0.0808807
0_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.254046,0.639234,-0.342412,0.450145,-0.178911,-0.281466,0.0483956,-0.184231,0.418025,-0.176388,0.0711731,0.224819,0.510899,0.0431701,0.137936,0.00807073,0.407141,0.699414,-0.153708,-0.0858067,0.0397408,-0.304242,0.198557,0.755571,-0.000659788,0.102766,0.461563,-0.0564123,0.12873,0.0876839,0.258896,0.16322,0.357783,0.427834,0.279502,0.0608702,-0.356278,0.204592,0.0830421,-0.190916,0.122398,0.421552,-0.413313,-0.532848,0.282493,0.552885,0.147795,0.170207,-0.234708,0.235336,-0.38418,0.163631,0.285648,-0.24909,-0.350036,-0.0859919,0.313106,0.273073,-0.104622,0.500195,0.119815,0.0461067,-0.0702014,0.132535,0.110781,0.146899,0.388411,-0.074215,0.0806615,-0.0525271,0.0477768,-0.100821,0.240607,0.117634,-0.0310481,-0.0598467,0.940367,0.360094,0.0715626,0.555509,0.226966,-0.145212,0.0283478,-0.160632,-0.0139027,0.205688,-0.0369335,0.333781,0.496913,-0.0716385,0.0146062,-0.0327459,0.566774,-0.557802,0.368,0.285097,0.384007,0.423659,-0.263696,-0.138812
0_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.105602,0.070017,0.270814,0.11627,0.0102865,-0.0723766,0.189142,-0.121148,0.00327149,0.200544,0.254994,0.383403,0.366534,0.193606,-0.301356,0.222254,0.0780227,0.0781159,-0.189737,0.112873,0.0221334,0.404877,-0.376006,-0.273359,0.0927281,0.321417,-0.106551,-0.139462,0.477167,0.00582125,0.496219,-0.684996,-0.0825295,0.209774,-0.656506,-0.0828158,-0.164304,0.484075,0.296618,0.0847378,-0.0131755,0.0661118,0.280136,-0.0894484,0.215278,0.0977956,0.279681,-0.270252,-0.197513,-0.452277,-0.18251,-0.0425918,-0.251192,-0.0257897,-0.197328,0.365244,-0.517859,-0.012826,0.356243,0.605625,-0.250901,-0.351248,0.217019,0.446671,0.190918,-0.0193207,0.250941,0.0631968,0.215347,0.387163,0.432081,0.212968,0.02044,0.174891,-0.302846,-0.232913,0.360525,-0.402773,0.1465,0.554202,-0.154758,0.101196,0.311374,-0.211863,-0.864806,0.230492,-0.268653,0.623529,0.397407,0.0162252,0.387409,0.433264,-0.0832187,0.025798,-0.0918769,0.225838,-0.12752,-0.359301,0.887507,0.291796
