	AKT1	CCNA1	CTNNB1	E2F1	GRB2	MAPK1	MAPK14	MAPK8	MDM2	PDK1	SMAD7	SRC	TSC1	up	down	total
pert_947801	nochange	up	nochange	down	down	nochange	nochange	down	nochange	down	up	down	up	3	5	8
pert_952075	nochange	up	nochange	down	nochange	down	nochange	down	down	down	down	down	nochange	1	7	8
pert_952085	nochange	up	nochange	down	nochange	down	nochange	down	down	down	nochange	down	up	2	6	8
pert_952157	nochange	up	nochange	down	nochange	down	nochange	down	nochange	down	down	down	up	2	6	8
pert_952175	nochange	up	nochange	down	nochange	down	nochange	down	nochange	down	up	down	up	3	5	8
pert_954263	nochange	up	nochange	down	nochange	nochange	nochange	down	down	down	down	down	up	2	6	8
pert_954281	nochange	up	nochange	down	nochange	nochange	nochange	down	down	down	up	down	up	3	5	8
pert_964559	nochange	up	nochange	nochange	down	down	down	down	nochange	down	nochange	down	up	2	6	8
pert_965197	nochange	up	nochange	nochange	down	down	nochange	down	down	down	down	down	nochange	1	7	8
pert_965205	nochange	up	nochange	nochange	down	down	nochange	down	down	down	nochange	down	down	1	7	8
pert_965207	nochange	up	nochange	nochange	down	down	nochange	down	down	down	nochange	down	up	2	6	8
pert_965215	nochange	up	nochange	nochange	down	down	nochange	down	down	down	up	down	nochange	2	6	8
pert_965223	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	down	down	down	1	7	8
pert_965225	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	down	down	up	2	6	8
pert_965243	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	up	down	up	3	5	8
pert_965251	nochange	up	nochange	nochange	down	down	nochange	down	down	up	down	down	nochange	2	6	8
pert_965261	nochange	up	nochange	nochange	down	down	nochange	down	down	up	nochange	down	up	3	5	8
pert_965277	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	down	down	down	1	7	8
pert_965279	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	down	down	up	2	6	8
pert_965297	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	up	down	up	3	5	8
pert_965333	nochange	up	nochange	nochange	down	down	nochange	down	nochange	up	down	down	up	3	5	8
pert_965495	nochange	up	nochange	nochange	down	down	nochange	nochange	down	up	down	down	up	3	5	8
pert_965513	nochange	up	nochange	nochange	down	down	nochange	nochange	down	up	up	down	up	4	4	8
pert_966737	nochange	up	nochange	nochange	down	nochange	down	down	nochange	down	down	down	up	2	6	8
pert_967385	nochange	up	nochange	nochange	down	nochange	nochange	down	down	down	down	down	up	2	6	8
pert_967403	nochange	up	nochange	nochange	down	nochange	nochange	down	down	down	up	down	up	3	5	8
pert_971039	nochange	up	nochange	nochange	nochange	down	down	down	down	down	nochange	down	up	2	6	8
pert_971111	nochange	up	nochange	nochange	nochange	down	down	down	nochange	down	down	down	up	2	6	8
pert_971757	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	down	down	down	1	7	8
pert_971759	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	down	down	up	2	6	8
pert_971777	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	up	down	up	3	5	8
pert_971811	nochange	up	nochange	nochange	nochange	down	nochange	down	down	up	down	down	down	2	6	8
pert_971813	nochange	up	nochange	nochange	nochange	down	nochange	down	down	up	down	down	up	3	5	8
pert_973217	nochange	up	nochange	nochange	nochange	nochange	down	down	down	down	down	down	up	2	6	8
pert_532180	nochange	down	down	down	down	down	nochange	down	down	down	nochange	down	nochange	0	9	9
pert_532252	nochange	down	down	down	down	down	nochange	down	nochange	down	down	down	nochange	0	9	9
pert_532262	nochange	down	down	down	down	down	nochange	down	nochange	down	nochange	down	up	1	8	9
pert_532442	nochange	down	down	down	down	down	nochange	nochange	down	nochange	down	down	up	1	8	9
pert_534358	nochange	down	down	down	down	nochange	nochange	down	down	down	down	down	nochange	0	9	9
pert_534368	nochange	down	down	down	down	nochange	nochange	down	down	down	nochange	down	up	1	8	9
pert_534440	nochange	down	down	down	down	nochange	nochange	down	nochange	down	down	down	up	1	8	9
pert_534458	nochange	down	down	down	down	nochange	nochange	down	nochange	down	up	down	up	2	7	9
pert_538732	nochange	down	down	down	nochange	down	nochange	down	down	down	down	down	nochange	0	9	9
pert_538814	nochange	down	down	down	nochange	down	nochange	down	nochange	down	down	down	up	1	8	9
pert_540920	nochange	down	down	down	nochange	nochange	nochange	down	down	down	down	down	up	1	8	9
pert_540938	nochange	down	down	down	nochange	nochange	nochange	down	down	down	up	down	up	2	7	9
pert_551854	nochange	down	down	nochange	down	down	nochange	down	down	down	down	down	nochange	0	9	9
pert_551862	nochange	down	down	nochange	down	down	nochange	down	down	down	nochange	down	down	0	9	9
pert_551864	nochange	down	down	nochange	down	down	nochange	down	down	down	nochange	down	up	1	8	9
pert_551872	nochange	down	down	nochange	down	down	nochange	down	down	down	up	down	nochange	1	8	9
pert_551880	nochange	down	down	nochange	down	down	nochange	down	down	nochange	down	down	down	0	9	9
pert_551882	nochange	down	down	nochange	down	down	nochange	down	down	nochange	down	down	up	1	8	9
pert_551900	nochange	down	down	nochange	down	down	nochange	down	down	nochange	up	down	up	2	7	9
pert_551934	nochange	down	down	nochange	down	down	nochange	down	nochange	down	down	down	down	0	9	9
pert_551936	nochange	down	down	nochange	down	down	nochange	down	nochange	down	down	down	up	1	8	9
pert_551954	nochange	down	down	nochange	down	down	nochange	down	nochange	down	up	down	up	2	7	9
pert_552152	nochange	down	down	nochange	down	down	nochange	nochange	down	up	down	down	up	2	7	9
pert_552170	nochange	down	down	nochange	down	down	nochange	nochange	down	up	up	down	up	3	6	9
pert_553394	nochange	down	down	nochange	down	nochange	down	down	nochange	down	down	down	up	1	8	9
pert_554040	nochange	down	down	nochange	down	nochange	nochange	down	down	down	down	down	down	0	9	9
pert_554042	nochange	down	down	nochange	down	nochange	nochange	down	down	down	down	down	up	1	8	9
pert_554060	nochange	down	down	nochange	down	nochange	nochange	down	down	down	up	down	up	2	7	9
pert_557768	nochange	down	down	nochange	nochange	down	down	down	nochange	down	down	down	up	1	8	9
pert_558414	nochange	down	down	nochange	nochange	down	nochange	down	down	down	down	down	down	0	9	9
pert_558416	nochange	down	down	nochange	nochange	down	nochange	down	down	down	down	down	up	1	8	9
pert_559874	nochange	down	down	nochange	nochange	nochange	down	down	down	down	down	down	up	1	8	9
pert_591220	nochange	down	nochange	down	down	down	nochange	down	down	down	down	down	nochange	0	9	9
pert_591230	nochange	down	nochange	down	down	down	nochange	down	down	down	nochange	down	up	1	8	9
pert_591302	nochange	down	nochange	down	down	down	nochange	down	nochange	down	down	down	up	1	8	9
pert_591320	nochange	down	nochange	down	down	down	nochange	down	nochange	down	up	down	up	2	7	9
pert_593408	nochange	down	nochange	down	down	nochange	nochange	down	down	down	down	down	up	1	8	9
pert_593426	nochange	down	nochange	down	down	nochange	nochange	down	down	down	up	down	up	2	7	9
pert_597782	nochange	down	nochange	down	nochange	down	nochange	down	down	down	down	down	up	1	8	9
pert_597800	nochange	down	nochange	down	nochange	down	nochange	down	down	down	up	down	up	2	7	9
pert_610184	nochange	down	nochange	nochange	down	down	down	down	down	down	nochange	down	up	1	8	9
pert_610256	nochange	down	nochange	nochange	down	down	down	down	nochange	down	down	down	up	1	8	9
pert_610902	nochange	down	nochange	nochange	down	down	nochange	down	down	down	down	down	down	0	9	9
pert_610904	nochange	down	nochange	nochange	down	down	nochange	down	down	down	down	down	up	1	8	9
pert_610922	nochange	down	nochange	nochange	down	down	nochange	down	down	down	up	down	up	2	7	9
pert_610958	nochange	down	nochange	nochange	down	down	nochange	down	down	up	down	down	up	2	7	9
pert_612362	nochange	down	nochange	nochange	down	nochange	down	down	down	down	down	down	up	1	8	9
pert_616736	nochange	down	nochange	nochange	nochange	down	down	down	down	down	down	down	up	1	8	9
pert_709318	nochange	nochange	down	down	down	down	nochange	down	down	down	down	down	nochange	0	9	9
pert_709328	nochange	nochange	down	down	down	down	nochange	down	down	down	nochange	down	up	1	8	9
pert_709400	nochange	nochange	down	down	down	down	nochange	down	nochange	down	down	down	up	1	8	9
pert_709418	nochange	nochange	down	down	down	down	nochange	down	nochange	down	up	down	up	2	7	9
pert_711506	nochange	nochange	down	down	down	nochange	nochange	down	down	down	down	down	up	1	8	9
pert_711524	nochange	nochange	down	down	down	nochange	nochange	down	down	down	up	down	up	2	7	9
pert_728282	nochange	nochange	down	nochange	down	down	down	down	down	down	nochange	down	up	1	8	9
pert_728354	nochange	nochange	down	nochange	down	down	down	down	nochange	down	down	down	up	1	8	9
pert_729000	nochange	nochange	down	nochange	down	down	nochange	down	down	down	down	down	down	0	9	9
pert_729002	nochange	nochange	down	nochange	down	down	nochange	down	down	down	down	down	up	1	8	9
pert_729020	nochange	nochange	down	nochange	down	down	nochange	down	down	down	up	down	up	2	7	9
pert_730460	nochange	nochange	down	nochange	down	nochange	down	down	down	down	down	down	up	1	8	9
pert_734834	nochange	nochange	down	nochange	nochange	down	down	down	down	down	down	down	up	1	8	9
pert_768368	nochange	nochange	nochange	down	down	down	nochange	down	down	down	down	down	up	1	8	9
pert_768386	nochange	nochange	nochange	down	down	down	nochange	down	down	down	up	down	up	2	7	9
pert_787322	nochange	nochange	nochange	nochange	down	down	down	down	down	down	down	down	up	1	8	9
pert_886474	nochange	up	down	down	down	down	nochange	down	down	down	nochange	down	nochange	1	8	9
pert_886546	nochange	up	down	down	down	down	nochange	down	nochange	down	down	down	nochange	1	8	9
pert_886556	nochange	up	down	down	down	down	nochange	down	nochange	down	nochange	down	up	2	7	9
pert_886736	nochange	up	down	down	down	down	nochange	nochange	down	nochange	down	down	up	2	7	9
pert_888652	nochange	up	down	down	down	nochange	nochange	down	down	down	down	down	nochange	1	8	9
pert_888662	nochange	up	down	down	down	nochange	nochange	down	down	down	nochange	down	up	2	7	9
pert_888734	nochange	up	down	down	down	nochange	nochange	down	nochange	down	down	down	up	2	7	9
pert_888752	nochange	up	down	down	down	nochange	nochange	down	nochange	down	up	down	up	3	6	9
pert_893026	nochange	up	down	down	nochange	down	nochange	down	down	down	down	down	nochange	1	8	9
pert_893108	nochange	up	down	down	nochange	down	nochange	down	nochange	down	down	down	up	2	7	9
pert_895214	nochange	up	down	down	nochange	nochange	nochange	down	down	down	down	down	up	2	7	9
pert_895232	nochange	up	down	down	nochange	nochange	nochange	down	down	down	up	down	up	3	6	9
pert_906148	nochange	up	down	nochange	down	down	nochange	down	down	down	down	down	nochange	1	8	9
pert_906156	nochange	up	down	nochange	down	down	nochange	down	down	down	nochange	down	down	1	8	9
pert_906158	nochange	up	down	nochange	down	down	nochange	down	down	down	nochange	down	up	2	7	9
pert_906166	nochange	up	down	nochange	down	down	nochange	down	down	down	up	down	nochange	2	7	9
pert_906174	nochange	up	down	nochange	down	down	nochange	down	down	nochange	down	down	down	1	8	9
pert_906176	nochange	up	down	nochange	down	down	nochange	down	down	nochange	down	down	up	2	7	9
pert_906194	nochange	up	down	nochange	down	down	nochange	down	down	nochange	up	down	up	3	6	9
pert_906228	nochange	up	down	nochange	down	down	nochange	down	nochange	down	down	down	down	1	8	9
pert_906230	nochange	up	down	nochange	down	down	nochange	down	nochange	down	down	down	up	2	7	9
pert_906248	nochange	up	down	nochange	down	down	nochange	down	nochange	down	up	down	up	3	6	9
pert_906446	nochange	up	down	nochange	down	down	nochange	nochange	down	up	down	down	up	3	6	9
pert_906464	nochange	up	down	nochange	down	down	nochange	nochange	down	up	up	down	up	4	5	9
pert_907688	nochange	up	down	nochange	down	nochange	down	down	nochange	down	down	down	up	2	7	9
pert_908334	nochange	up	down	nochange	down	nochange	nochange	down	down	down	down	down	down	1	8	9
pert_908336	nochange	up	down	nochange	down	nochange	nochange	down	down	down	down	down	up	2	7	9
pert_908354	nochange	up	down	nochange	down	nochange	nochange	down	down	down	up	down	up	3	6	9
pert_912062	nochange	up	down	nochange	nochange	down	down	down	nochange	down	down	down	up	2	7	9
pert_912708	nochange	up	down	nochange	nochange	down	nochange	down	down	down	down	down	down	1	8	9
pert_912710	nochange	up	down	nochange	nochange	down	nochange	down	down	down	down	down	up	2	7	9
pert_914168	nochange	up	down	nochange	nochange	nochange	down	down	down	down	down	down	up	2	7	9
pert_945514	nochange	up	nochange	down	down	down	nochange	down	down	down	down	down	nochange	1	8	9
pert_945524	nochange	up	nochange	down	down	down	nochange	down	down	down	nochange	down	up	2	7	9
pert_945596	nochange	up	nochange	down	down	down	nochange	down	nochange	down	down	down	up	2	7	9
pert_945614	nochange	up	nochange	down	down	down	nochange	down	nochange	down	up	down	up	3	6	9
pert_947702	nochange	up	nochange	down	down	nochange	nochange	down	down	down	down	down	up	2	7	9
pert_947720	nochange	up	nochange	down	down	nochange	nochange	down	down	down	up	down	up	3	6	9
pert_952076	nochange	up	nochange	down	nochange	down	nochange	down	down	down	down	down	up	2	7	9
pert_952094	nochange	up	nochange	down	nochange	down	nochange	down	down	down	up	down	up	3	6	9
pert_964478	nochange	up	nochange	nochange	down	down	down	down	down	down	nochange	down	up	2	7	9
pert_964550	nochange	up	nochange	nochange	down	down	down	down	nochange	down	down	down	up	2	7	9
pert_965196	nochange	up	nochange	nochange	down	down	nochange	down	down	down	down	down	down	1	8	9
pert_965198	nochange	up	nochange	nochange	down	down	nochange	down	down	down	down	down	up	2	7	9
pert_965216	nochange	up	nochange	nochange	down	down	nochange	down	down	down	up	down	up	3	6	9
pert_965252	nochange	up	nochange	nochange	down	down	nochange	down	down	up	down	down	up	3	6	9
pert_966656	nochange	up	nochange	nochange	down	nochange	down	down	down	down	down	down	up	2	7	9
pert_971030	nochange	up	nochange	nochange	nochange	down	down	down	down	down	down	down	up	2	7	9
pert_532171	nochange	down	down	down	down	down	nochange	down	down	down	down	down	nochange	0	10	10
pert_532181	nochange	down	down	down	down	down	nochange	down	down	down	nochange	down	up	1	9	10
pert_532253	nochange	down	down	down	down	down	nochange	down	nochange	down	down	down	up	1	9	10
pert_532271	nochange	down	down	down	down	down	nochange	down	nochange	down	up	down	up	2	8	10
pert_534359	nochange	down	down	down	down	nochange	nochange	down	down	down	down	down	up	1	9	10
pert_534377	nochange	down	down	down	down	nochange	nochange	down	down	down	up	down	up	2	8	10
pert_538733	nochange	down	down	down	nochange	down	nochange	down	down	down	down	down	up	1	9	10
pert_551207	nochange	down	down	nochange	down	down	down	down	nochange	down	down	down	up	1	9	10
pert_551853	nochange	down	down	nochange	down	down	nochange	down	down	down	down	down	down	0	10	10
pert_551855	nochange	down	down	nochange	down	down	nochange	down	down	down	down	down	up	1	9	10
pert_551873	nochange	down	down	nochange	down	down	nochange	down	down	down	up	down	up	2	8	10
pert_553313	nochange	down	down	nochange	down	nochange	down	down	down	down	down	down	up	1	9	10
pert_557687	nochange	down	down	nochange	nochange	down	down	down	down	down	down	down	up	1	9	10
pert_591221	nochange	down	nochange	down	down	down	nochange	down	down	down	down	down	up	1	9	10
pert_591239	nochange	down	nochange	down	down	down	nochange	down	down	down	up	down	up	2	8	10
pert_610175	nochange	down	nochange	nochange	down	down	down	down	down	down	down	down	up	1	9	10
pert_709319	nochange	nochange	down	down	down	down	nochange	down	down	down	down	down	up	1	9	10
pert_709337	nochange	nochange	down	down	down	down	nochange	down	down	down	up	down	up	2	8	10
pert_728273	nochange	nochange	down	nochange	down	down	down	down	down	down	down	down	up	1	9	10
pert_886465	nochange	up	down	down	down	down	nochange	down	down	down	down	down	nochange	1	9	10
pert_886475	nochange	up	down	down	down	down	nochange	down	down	down	nochange	down	up	2	8	10
pert_886547	nochange	up	down	down	down	down	nochange	down	nochange	down	down	down	up	2	8	10
pert_886565	nochange	up	down	down	down	down	nochange	down	nochange	down	up	down	up	3	7	10
pert_888653	nochange	up	down	down	down	nochange	nochange	down	down	down	down	down	up	2	8	10
pert_888671	nochange	up	down	down	down	nochange	nochange	down	down	down	up	down	up	3	7	10
pert_893027	nochange	up	down	down	nochange	down	nochange	down	down	down	down	down	up	2	8	10
pert_905501	nochange	up	down	nochange	down	down	down	down	nochange	down	down	down	up	2	8	10
pert_906147	nochange	up	down	nochange	down	down	nochange	down	down	down	down	down	down	1	9	10
pert_906149	nochange	up	down	nochange	down	down	nochange	down	down	down	down	down	up	2	8	10
pert_906167	nochange	up	down	nochange	down	down	nochange	down	down	down	up	down	up	3	7	10
pert_907607	nochange	up	down	nochange	down	nochange	down	down	down	down	down	down	up	2	8	10
pert_911981	nochange	up	down	nochange	nochange	down	down	down	down	down	down	down	up	2	8	10
pert_945515	nochange	up	nochange	down	down	down	nochange	down	down	down	down	down	up	2	8	10
pert_945533	nochange	up	nochange	down	down	down	nochange	down	down	down	up	down	up	3	7	10
pert_964469	nochange	up	nochange	nochange	down	down	down	down	down	down	down	down	up	2	8	10
pert_532172	nochange	down	down	down	down	down	nochange	down	down	down	down	down	up	1	10	11
pert_532190	nochange	down	down	down	down	down	nochange	down	down	down	up	down	up	2	9	11
pert_551126	nochange	down	down	nochange	down	down	down	down	down	down	down	down	up	1	10	11
pert_886466	nochange	up	down	down	down	down	nochange	down	down	down	down	down	up	2	9	11
pert_886484	nochange	up	down	down	down	down	nochange	down	down	down	up	down	up	3	8	11
pert_905420	nochange	up	down	nochange	down	down	down	down	down	down	down	down	up	2	9	11
