AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_790249 nochange nochange nochange nochange down nochange nochange down down down nochange nochange nochange 0 4 4
pert_790267 nochange nochange nochange nochange down nochange nochange down down nochange down nochange nochange 0 4 4
pert_790273 nochange nochange nochange nochange down nochange nochange down down nochange nochange down nochange 0 4 4
pert_790321 nochange nochange nochange nochange down nochange nochange down nochange down down nochange nochange 0 4 4
pert_790327 nochange nochange nochange nochange down nochange nochange down nochange down nochange down nochange 0 4 4
pert_790339 nochange nochange nochange nochange down nochange nochange down nochange down up nochange nochange 1 3 4
pert_790345 nochange nochange nochange nochange down nochange nochange down nochange nochange down down nochange 0 4 4
pert_790355 nochange nochange nochange nochange down nochange nochange down nochange nochange nochange down up 1 3 4
pert_790489 nochange nochange nochange nochange down nochange nochange nochange down down nochange down nochange 0 4 4
pert_790507 nochange nochange nochange nochange down nochange nochange nochange down nochange down down nochange 0 4 4
pert_790517 nochange nochange nochange nochange down nochange nochange nochange down nochange nochange down up 1 3 4
pert_790561 nochange nochange nochange nochange down nochange nochange nochange nochange down down down nochange 0 4 4
pert_790571 nochange nochange nochange nochange down nochange nochange nochange nochange down nochange down up 1 3 4
pert_790579 nochange nochange nochange nochange down nochange nochange nochange nochange down up down nochange 1 3 4
pert_790589 nochange nochange nochange nochange down nochange nochange nochange nochange nochange down down up 1 3 4
pert_790607 nochange nochange nochange nochange down nochange nochange nochange nochange nochange up down up 2 2 4
pert_790615 nochange nochange nochange nochange down nochange nochange nochange nochange up down down nochange 1 3 4
pert_790625 nochange nochange nochange nochange down nochange nochange nochange nochange up nochange down up 2 2 4
pert_790759 nochange nochange nochange nochange down nochange nochange up down nochange nochange down nochange 1 3 4
pert_790813 nochange nochange nochange nochange down nochange nochange up nochange down nochange down nochange 1 3 4
pert_790831 nochange nochange nochange nochange down nochange nochange up nochange nochange down down nochange 1 3 4
pert_790841 nochange nochange nochange nochange down nochange nochange up nochange nochange nochange down up 2 2 4
pert_791327 nochange nochange nochange nochange down nochange up nochange nochange nochange nochange down up 2 2 4
pert_792545 nochange nochange nochange nochange down up nochange down nochange nochange nochange nochange up 2 2 4
pert_792707 nochange nochange nochange nochange down up nochange nochange down nochange nochange nochange up 2 2 4
pert_792761 nochange nochange nochange nochange down up nochange nochange nochange down nochange nochange up 2 2 4
pert_792779 nochange nochange nochange nochange down up nochange nochange nochange nochange down nochange up 2 2 4
pert_792785 nochange nochange nochange nochange down up nochange nochange nochange nochange nochange down up 2 2 4
pert_792815 nochange nochange nochange nochange down up nochange nochange nochange up nochange nochange up 3 1 4
pert_794647 nochange nochange nochange nochange nochange down nochange down down nochange nochange down nochange 0 4 4
pert_794701 nochange nochange nochange nochange nochange down nochange down nochange down nochange down nochange 0 4 4
pert_794719 nochange nochange nochange nochange nochange down nochange down nochange nochange down down nochange 0 4 4
pert_794727 nochange nochange nochange nochange nochange down nochange down nochange nochange nochange down down 0 4 4
pert_794729 nochange nochange nochange nochange nochange down nochange down nochange nochange nochange down up 1 3 4
pert_794755 nochange nochange nochange nochange nochange down nochange down nochange up nochange down nochange 1 3 4
pert_794863 nochange nochange nochange nochange nochange down nochange nochange down down nochange down nochange 0 4 4
pert_794881 nochange nochange nochange nochange nochange down nochange nochange down nochange down down nochange 0 4 4
pert_794889 nochange nochange nochange nochange nochange down nochange nochange down nochange nochange down down 0 4 4
pert_794917 nochange nochange nochange nochange nochange down nochange nochange down up nochange down nochange 1 3 4
pert_794935 nochange nochange nochange nochange nochange down nochange nochange nochange down down down nochange 0 4 4
pert_794943 nochange nochange nochange nochange nochange down nochange nochange nochange down nochange down down 0 4 4
pert_794953 nochange nochange nochange nochange nochange down nochange nochange nochange down up down nochange 1 3 4
pert_794961 nochange nochange nochange nochange nochange down nochange nochange nochange nochange down down down 0 4 4
pert_794989 nochange nochange nochange nochange nochange down nochange nochange nochange up down down nochange 1 3 4
pert_796807 nochange nochange nochange nochange nochange nochange nochange down down down nochange down nochange 0 4 4
pert_796825 nochange nochange nochange nochange nochange nochange nochange down down nochange down down nochange 0 4 4
pert_796835 nochange nochange nochange nochange nochange nochange nochange down down nochange nochange down up 1 3 4
pert_796879 nochange nochange nochange nochange nochange nochange nochange down nochange down down down nochange 0 4 4
pert_796889 nochange nochange nochange nochange nochange nochange nochange down nochange down nochange down up 1 3 4
pert_796897 nochange nochange nochange nochange nochange nochange nochange down nochange down up down nochange 1 3 4
pert_796907 nochange nochange nochange nochange nochange nochange nochange down nochange nochange down down up 1 3 4
pert_796925 nochange nochange nochange nochange nochange nochange nochange down nochange nochange up down up 2 2 4
pert_796933 nochange nochange nochange nochange nochange nochange nochange down nochange up down down nochange 1 3 4
pert_796943 nochange nochange nochange nochange nochange nochange nochange down nochange up nochange down up 2 2 4
pert_797041 nochange nochange nochange nochange nochange nochange nochange nochange down down down down nochange 0 4 4
pert_797051 nochange nochange nochange nochange nochange nochange nochange nochange down down nochange down up 1 3 4
pert_797059 nochange nochange nochange nochange nochange nochange nochange nochange down down up down nochange 1 3 4
pert_797069 nochange nochange nochange nochange nochange nochange nochange nochange down nochange down down up 1 3 4
pert_797087 nochange nochange nochange nochange nochange nochange nochange nochange down nochange up down up 2 2 4
pert_797095 nochange nochange nochange nochange nochange nochange nochange nochange down up down down nochange 1 3 4
pert_797105 nochange nochange nochange nochange nochange nochange nochange nochange down up nochange down up 2 2 4
pert_797123 nochange nochange nochange nochange nochange nochange nochange nochange nochange down down down up 1 3 4
pert_797141 nochange nochange nochange nochange nochange nochange nochange nochange nochange down up down up 2 2 4
pert_797177 nochange nochange nochange nochange nochange nochange nochange nochange nochange up down down up 2 2 4
pert_797195 nochange nochange nochange nochange nochange nochange nochange nochange nochange up up down up 3 1 4
pert_797319 nochange nochange nochange nochange nochange nochange nochange up down nochange nochange down down 1 3 4
pert_797391 nochange nochange nochange nochange nochange nochange nochange up nochange nochange down down down 1 3 4
pert_797807 nochange nochange nochange nochange nochange nochange up nochange down nochange nochange down up 2 2 4
pert_797861 nochange nochange nochange nochange nochange nochange up nochange nochange down nochange down up 2 2 4
