AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_735841 nochange nochange down nochange nochange down nochange nochange down nochange nochange down nochange 0 4 4
pert_735895 nochange nochange down nochange nochange down nochange nochange nochange down nochange down nochange 0 4 4
pert_735913 nochange nochange down nochange nochange down nochange nochange nochange nochange down down nochange 0 4 4
pert_735921 nochange nochange down nochange nochange down nochange nochange nochange nochange nochange down down 0 4 4
pert_735931 nochange nochange down nochange nochange down nochange nochange nochange nochange up down nochange 1 3 4
pert_735949 nochange nochange down nochange nochange down nochange nochange nochange up nochange down nochange 1 3 4
pert_736003 nochange nochange down nochange nochange down nochange nochange up nochange nochange down nochange 1 3 4
pert_737299 nochange nochange down nochange nochange nochange down nochange down nochange nochange down nochange 0 4 4
pert_737353 nochange nochange down nochange nochange nochange down nochange nochange down nochange down nochange 0 4 4
pert_737371 nochange nochange down nochange nochange nochange down nochange nochange nochange down down nochange 0 4 4
pert_737381 nochange nochange down nochange nochange nochange down nochange nochange nochange nochange down up 1 3 4
pert_737407 nochange nochange down nochange nochange nochange down nochange nochange up nochange down nochange 1 3 4
pert_737785 nochange nochange down nochange nochange nochange nochange down down nochange nochange down nochange 0 4 4
pert_737839 nochange nochange down nochange nochange nochange nochange down nochange down nochange down nochange 0 4 4
pert_737857 nochange nochange down nochange nochange nochange nochange down nochange nochange down down nochange 0 4 4
pert_737865 nochange nochange down nochange nochange nochange nochange down nochange nochange nochange down down 0 4 4
pert_737867 nochange nochange down nochange nochange nochange nochange down nochange nochange nochange down up 1 3 4
pert_737947 nochange nochange down nochange nochange nochange nochange down up nochange nochange down nochange 1 3 4
pert_738001 nochange nochange down nochange nochange nochange nochange nochange down down nochange down nochange 0 4 4
pert_738019 nochange nochange down nochange nochange nochange nochange nochange down nochange down down nochange 0 4 4
pert_738027 nochange nochange down nochange nochange nochange nochange nochange down nochange nochange down down 0 4 4
pert_738029 nochange nochange down nochange nochange nochange nochange nochange down nochange nochange down up 1 3 4
pert_738055 nochange nochange down nochange nochange nochange nochange nochange down up nochange down nochange 1 3 4
pert_738073 nochange nochange down nochange nochange nochange nochange nochange nochange down down down nochange 0 4 4
pert_738081 nochange nochange down nochange nochange nochange nochange nochange nochange down nochange down down 0 4 4
pert_738083 nochange nochange down nochange nochange nochange nochange nochange nochange down nochange down up 1 3 4
pert_738091 nochange nochange down nochange nochange nochange nochange nochange nochange down up down nochange 1 3 4
pert_738099 nochange nochange down nochange nochange nochange nochange nochange nochange nochange down down down 0 4 4
pert_738101 nochange nochange down nochange nochange nochange nochange nochange nochange nochange down down up 1 3 4
pert_738119 nochange nochange down nochange nochange nochange nochange nochange nochange nochange up down up 2 2 4
pert_738127 nochange nochange down nochange nochange nochange nochange nochange nochange up down down nochange 1 3 4
pert_738135 nochange nochange down nochange nochange nochange nochange nochange nochange up nochange down down 1 3 4
pert_738137 nochange nochange down nochange nochange nochange nochange nochange nochange up nochange down up 2 2 4
pert_738163 nochange nochange down nochange nochange nochange nochange nochange up down nochange down nochange 1 3 4
pert_738181 nochange nochange down nochange nochange nochange nochange nochange up nochange down down nochange 1 3 4
pert_738189 nochange nochange down nochange nochange nochange nochange nochange up nochange nochange down down 1 3 4
pert_738191 nochange nochange down nochange nochange nochange nochange nochange up nochange nochange down up 2 2 4
pert_738217 nochange nochange down nochange nochange nochange nochange nochange up up nochange down nochange 2 2 4
pert_768727 nochange nochange nochange down down down nochange nochange nochange nochange nochange down nochange 0 4 4
pert_770185 nochange nochange nochange down down nochange down nochange nochange nochange nochange down nochange 0 4 4
pert_770833 nochange nochange nochange down down nochange nochange nochange down nochange nochange down nochange 0 4 4
pert_770887 nochange nochange nochange down down nochange nochange nochange nochange down nochange down nochange 0 4 4
pert_770905 nochange nochange nochange down down nochange nochange nochange nochange nochange down down nochange 0 4 4
pert_770915 nochange nochange nochange down down nochange nochange nochange nochange nochange nochange down up 1 3 4
pert_770941 nochange nochange nochange down down nochange nochange nochange nochange up nochange down nochange 1 3 4
pert_774559 nochange nochange nochange down nochange down down nochange nochange nochange nochange down nochange 0 4 4
pert_775045 nochange nochange nochange down nochange down nochange down nochange nochange nochange down nochange 0 4 4
pert_775207 nochange nochange nochange down nochange down nochange nochange down nochange nochange down nochange 0 4 4
pert_775261 nochange nochange nochange down nochange down nochange nochange nochange down nochange down nochange 0 4 4
pert_775279 nochange nochange nochange down nochange down nochange nochange nochange nochange down down nochange 0 4 4
pert_775287 nochange nochange nochange down nochange down nochange nochange nochange nochange nochange down down 0 4 4
pert_775297 nochange nochange nochange down nochange down nochange nochange nochange nochange up down nochange 1 3 4
pert_775315 nochange nochange nochange down nochange down nochange nochange nochange up nochange down nochange 1 3 4
pert_776719 nochange nochange nochange down nochange nochange down nochange nochange down nochange down nochange 0 4 4
pert_777205 nochange nochange nochange down nochange nochange nochange down nochange down nochange down nochange 0 4 4
pert_777233 nochange nochange nochange down nochange nochange nochange down nochange nochange nochange down up 1 3 4
pert_777367 nochange nochange nochange down nochange nochange nochange nochange down down nochange down nochange 0 4 4
pert_777395 nochange nochange nochange down nochange nochange nochange nochange down nochange nochange down up 1 3 4
pert_777421 nochange nochange nochange down nochange nochange nochange nochange down up nochange down nochange 1 3 4
pert_777439 nochange nochange nochange down nochange nochange nochange nochange nochange down down down nochange 0 4 4
pert_777449 nochange nochange nochange down nochange nochange nochange nochange nochange down nochange down up 1 3 4
pert_777467 nochange nochange nochange down nochange nochange nochange nochange nochange nochange down down up 1 3 4
pert_777485 nochange nochange nochange down nochange nochange nochange nochange nochange nochange up down up 2 2 4
pert_777493 nochange nochange nochange down nochange nochange nochange nochange nochange up down down nochange 1 3 4
pert_777503 nochange nochange nochange down nochange nochange nochange nochange nochange up nochange down up 2 2 4
pert_777557 nochange nochange nochange down nochange nochange nochange nochange up nochange nochange down up 2 2 4
pert_787681 nochange nochange nochange nochange down down down nochange nochange nochange nochange down nochange 0 4 4
pert_788167 nochange nochange nochange nochange down down nochange down nochange nochange nochange down nochange 0 4 4
pert_788329 nochange nochange nochange nochange down down nochange nochange down nochange nochange down nochange 0 4 4
